player_name,year,current_SLG,proj_next_SLG,delta_proj_minus_current
682634,2025,0.364,0.42758895703008815,0.06358895703008816
592192,2025,0.265,0.32843506820556,0.06343506820556
691182,2025,0.265,0.32770782204581017,0.06270782204581016
666134,2025,0.304,0.3664514042137377,0.06245140421373768
702284,2025,0.305,0.3668066936930531,0.06180669369305308
640492,2025,0.263,0.3246969290483152,0.0616969290483152
666165,2025,0.188,0.2479165087590584,0.05991650875905841
682668,2025,0.274,0.3331623687075875,0.059162368707587454
595978,2025,0.277,0.33611099093951907,0.05911099093951905
641313,2025,0.241,0.2999630618498373,0.058963061849837295
623993,2025,0.294,0.3519090054489228,0.0579090054489228
696285,2025,0.287,0.342817219125696,0.05581721912569604
694362,2025,0.233,0.28871653545707665,0.05571653545707664
680474,2025,0.273,0.3284341412996197,0.055434141299619655
669397,2025,0.251,0.30557667685761664,0.054576676857616635
691781,2025,0.322,0.37555163655060836,0.05355163655060835
691185,2025,0.389,0.4409458458536292,0.05194584585362921
686681,2025,0.313,0.36478511721661644,0.05178511721661644
689172,2025,0.315,0.3661426510044798,0.05114265100447979
670156,2025,0.296,0.34691738489637064,0.050917384896370654
689041,2025,0.25,0.3000826617966142,0.05008266179661419
670231,2025,0.307,0.3564341868886232,0.04943418688862322
691783,2025,0.288,0.33649797839871926,0.04849797839871928
679032,2025,0.289,0.33694371789701727,0.04794371789701729
592626,2025,0.328,0.37581720876652175,0.047817208766521735
667472,2025,0.326,0.37333129335527965,0.047331293355279636
663647,2025,0.306,0.35312275466708865,0.04712275466708865
669722,2025,0.286,0.3327856630101041,0.04678566301010412
656180,2025,0.308,0.354612468381479,0.04661246838147898
506702,2025,0.333,0.37879662981353684,0.04579662981353683
810938,2025,0.31,0.3556637882957539,0.045663788295753904
665953,2025,0.258,0.30356773785634716,0.04556773785634716
690976,2025,0.31,0.35510057800548156,0.04510057800548156
680869,2025,0.272,0.3167823681660432,0.044782368166043196
664913,2025,0.262,0.30616556742410084,0.04416556742410083
671284,2025,0.328,0.3715996467158878,0.043599646715887785
805367,2025,0.32,0.3623211127089248,0.0423211127089248
690987,2025,0.315,0.35714737240499295,0.042147372404992944
642136,2025,0.288,0.32935096408950687,0.04135096408950689
678554,2025,0.321,0.360427969090509,0.039427969090508996
687221,2025,0.324,0.36286871457910047,0.03886871457910046
694377,2025,0.319,0.35779147967282277,0.03879147967282276
641943,2025,0.305,0.3437391634910981,0.03873916349109813
665861,2025,0.242,0.28012575077748153,0.03812575077748154
620443,2025,0.345,0.38273086650721033,0.03773086650721036
665155,2025,0.315,0.3522805337357608,0.03728053373576079
677008,2025,0.327,0.3641933107865005,0.03719331078650051
621028,2025,0.272,0.30901630494067683,0.037016304940676814
690924,2025,0.324,0.3604240534499607,0.03642405344996069
656413,2025,0.333,0.36923323037257344,0.03623323037257342
700242,2025,0.291,0.3271079966998105,0.03610799669981052
669289,2025,0.282,0.3178202304954579,0.035820230495457905
622761,2025,0.266,0.3009330717393111,0.034933071739311095
660688,2025,0.318,0.35269162194371184,0.03469162194371184
686611,2025,0.352,0.38643595310636986,0.034435953106369876
518792,2025,0.271,0.3051759680774605,0.034175968077460483
641555,2025,0.333,0.3671522426272331,0.0341522426272331
641598,2025,0.343,0.3770995052156745,0.03409950521567445
677649,2025,0.293,0.3264927482495091,0.0334927482495091
665926,2025,0.313,0.34647646550225175,0.03347646550225175
669234,2025,0.308,0.34082163556512096,0.032821635565120966
656896,2025,0.283,0.3151736940401203,0.032173694040120326
669208,2025,0.314,0.34605286552706727,0.032052865527067265
641933,2025,0.392,0.424017735834779,0.03201773583477896
665828,2025,0.308,0.33974760330355575,0.03174760330355575
668800,2025,0.299,0.33018305257482056,0.03118305257482057
606115,2025,0.291,0.32214600887838307,0.03114600887838309
681351,2025,0.371,0.40194540498250353,0.030945404982503533
687952,2025,0.377,0.4074576149485195,0.030457614948519507
673357,2025,0.364,0.3940246043268481,0.030024604326848114
666464,2025,0.364,0.39270927298363006,0.028709272983630074
624424,2025,0.333,0.36136273230072896,0.028362732300728943
670541,2025,0.43,0.4582960680725153,0.02829606807251528
687231,2025,0.306,0.3342819218855368,0.028281921885536798
663457,2025,0.361,0.3892814350446552,0.02828143504465519
607680,2025,0.256,0.28406100098527387,0.028061000985273865
687401,2025,0.317,0.34367575410390305,0.02667575410390305
695336,2025,0.342,0.36866294502409525,0.02666294502409522
681546,2025,0.321,0.3475094158408717,0.026509415840871686
665839,2025,0.363,0.3887276679209341,0.025727667920934116
666397,2025,0.324,0.3489854390198933,0.024985439019893307
656537,2025,0.328,0.352429042027796,0.024429042027796
676572,2025,0.378,0.40183509015679947,0.023835090156799466
645305,2025,0.304,0.32770756004607615,0.02370756004607616
687363,2025,0.296,0.319705177777043,0.023705177777043007
677587,2025,0.34,0.3616658912342074,0.02166589123420737
681584,2025,0.25,0.27129819372953096,0.021298193729530956
663697,2025,0.346,0.36684644028900043,0.020846440289000456
677595,2025,0.369,0.38945615575207204,0.020456155752072047
666185,2025,0.336,0.3561828796948814,0.02018287969488136
660644,2025,0.31,0.33008933427250586,0.020089334272505865
672275,2025,0.325,0.3449467707006322,0.019946770700632166
621438,2025,0.319,0.338827974864739,0.019827974864738973
663967,2025,0.231,0.25067517708376064,0.019675177083760625
663604,2025,0.299,0.31762185776388685,0.018621857763886862
672640,2025,0.368,0.3861473243638975,0.018147324363897488
680574,2025,0.343,0.36100111118364375,0.018001111183643725
666915,2025,0.278,0.29597695043210714,0.01797695043210712
673490,2025,0.345,0.3628911649193998,0.01789116491939985
676480,2025,0.276,0.29369676266437017,0.017696762664370147
666023,2025,0.339,0.35643778977080054,0.017437789770800516
669200,2025,0.182,0.1993134630228414,0.017313463022841397
670042,2025,0.311,0.32779017550894174,0.01679017550894174
664034,2025,0.36,0.3758507088046916,0.015850708804691638
669707,2025,0.356,0.37166630391312727,0.01566630391312729
665833,2025,0.378,0.39354941392312154,0.015549413923121536
596142,2025,0.418,0.4330308659668135,0.015030865966813522
671289,2025,0.361,0.3758505329151288,0.014850532915128833
543877,2025,0.274,0.2882759589292092,0.014275958929209187
645444,2025,0.259,0.27291127916460906,0.013911279164609047
668939,2025,0.366,0.37989011584574134,0.013890115845741347
691176,2025,0.388,0.4013878912158926,0.013387891215892567
665561,2025,0.305,0.31805129630478046,0.013051296304780469
669357,2025,0.37,0.3830156735267945,0.013015673526794502
571912,2025,0.356,0.3688317653609605,0.012831765360960534
545341,2025,0.401,0.4137964873301622,0.012796487330162198
672744,2025,0.338,0.35031799804848096,0.012317998048480938
700337,2025,0.356,0.3680265290986863,0.01202652909868629
672569,2025,0.345,0.3568303614157535,0.011830361415753554
702616,2025,0.375,0.38673396361347506,0.011733963613475062
641857,2025,0.381,0.3925186023478719,0.011518602347871887
694203,2025,0.357,0.3683213062388777,0.011321306238877726
680862,2025,0.324,0.3352926498907665,0.011292649890766504
671286,2025,0.366,0.37482415721937834,0.008824157219378348
686797,2025,0.37,0.3788071241161619,0.008807124116161913
691026,2025,0.363,0.3716658026994682,0.008665802699468206
650402,2025,0.387,0.395644091149164,0.00864409114916398
605361,2025,0.294,0.3011170843681302,0.007117084368130189
805373,2025,0.33,0.3371076112493392,0.007107611249339174
678009,2025,0.33,0.3356061149427187,0.005606114942718676
671218,2025,0.4,0.405332631038283,0.0053326310382829645
682663,2025,0.413,0.418177358013732,0.005177358013732036
518934,2025,0.336,0.3409472182065729,0.004947218206572901
671277,2025,0.412,0.4169392033343987,0.004939203334398734
693304,2025,0.362,0.366781832129717,0.004781832129717001
701358,2025,0.358,0.3627448012533942,0.004744801253394215
702176,2025,0.294,0.2981814725965636,0.004181472596563596
650968,2025,0.375,0.3791087605876352,0.004108760587635207
628451,2025,0.352,0.3559756683566772,0.003975668356677231
660821,2025,0.395,0.39893634167988945,0.003936341679889432
641680,2025,0.332,0.3355649385855383,0.003564938585538302
663624,2025,0.367,0.3700416373001078,0.0030416373001078134
666624,2025,0.396,0.3989867912336347,0.002986791233634656
672386,2025,0.421,0.42394865305102764,0.00294865305102765
457759,2025,0.314,0.31675985314289257,0.0027598531428925654
666211,2025,0.333,0.33545038141751177,0.002450381417511749
670764,2025,0.319,0.32137147770621455,0.002371477706214542
596103,2025,0.372,0.374193150194222,0.0021931501942220044
642215,2025,0.369,0.37066529741773585,0.001665297417735856
649966,2025,0.338,0.33939045009619934,0.0013904500961993138
687515,2025,0.417,0.4183896379407181,0.0013896379407181136
669911,2025,0.353,0.3543692804202862,0.001369280420286223
668904,2025,0.388,0.38919171475004277,0.0011917147500427605
650859,2025,0.335,0.3360006769325153,0.0010006769325152653
692225,2025,0.345,0.3459237783090424,0.0009237783090424445
669326,2025,0.304,0.3043753599994736,0.0003753599994736345
665487,2025,0.446,0.4460986581731565,9.865817315651837e-05
671739,2025,0.409,0.4090786960822154,7.869608221544588e-05
666969,2025,0.394,0.3940427069844922,4.270698449215793e-05
694374,2025,0.347,0.3464482534711022,-0.0005517465288977785
571771,2025,0.366,0.36537348290285476,-0.0006265170971452294
686668,2025,0.376,0.37498961873328157,-0.0010103812667184298
682177,2025,0.354,0.35271069155740464,-0.0012893084425953383
666181,2025,0.435,0.43366438588784706,-0.0013356141121529386
641343,2025,0.399,0.397239967287943,-0.001760032712057047
683734,2025,0.411,0.4089441879291097,-0.002055812070890284
679845,2025,0.357,0.35435300731267055,-0.0026469926873294303
624431,2025,0.351,0.34828148400366593,-0.0027185159963340477
669477,2025,0.401,0.39810949252164807,-0.0028905074783519558
645277,2025,0.365,0.3619611820178479,-0.003038817982152109
621035,2025,0.301,0.29767795585107243,-0.003322044148927561
666152,2025,0.333,0.3296214168048054,-0.003378583195194629
682657,2025,0.359,0.35560592255290163,-0.0033940774470983537
669242,2025,0.382,0.37791286813539077,-0.004087131864609239
644433,2025,0.333,0.3287557473944643,-0.004244252605535737
669394,2025,0.419,0.41450095279152355,-0.004499047208476437
701398,2025,0.545,0.5400181289576054,-0.00498187104239467
672356,2025,0.363,0.3576557411598904,-0.005344258840109584
596146,2025,0.391,0.38526791440431757,-0.005732085595682446
673237,2025,0.417,0.4112043977194509,-0.005795602280549095
467793,2025,0.325,0.3191580004076082,-0.005841999592391789
686765,2025,0.344,0.33799723041743,-0.006002769582569956
553869,2025,0.337,0.3309389420376723,-0.006061057962327698
671221,2025,0.316,0.3096481921124917,-0.006351807887508276
677950,2025,0.37,0.36359346776847395,-0.006406532231526041
681297,2025,0.385,0.37852701682144263,-0.006472983178557379
543760,2025,0.364,0.3569906307052479,-0.007009369294752099
680716,2025,0.222,0.21486305657464772,-0.007136943425352288
666310,2025,0.379,0.3716647999415717,-0.007335200058428304
678246,2025,0.401,0.393482229325881,-0.0075177706741190176
678662,2025,0.4,0.3922648043710808,-0.0077351956289192225
571466,2025,0.231,0.22295580316785843,-0.008044196832141581
664983,2025,0.345,0.33692808694033005,-0.008071913059669922
663698,2025,0.34,0.33156282427266204,-0.008437175727337987
663743,2025,0.349,0.34050217625891477,-0.008497823741085209
672820,2025,0.434,0.42441589796087403,-0.009584102039125963
701305,2025,0.367,0.3573705346972102,-0.009629465302789797
595751,2025,0.308,0.2978124193048772,-0.010187580695122822
656484,2025,0.41,0.39978980487964266,-0.010210195120357313
642180,2025,0.252,0.24165582822103293,-0.01034417177896707
640902,2025,0.333,0.3221294371911788,-0.010870562808821205
676694,2025,0.373,0.36140195238378364,-0.011598047616216356
668901,2025,0.413,0.4013932812877721,-0.011606718712227904
608671,2025,0.289,0.2771712281084492,-0.011828771891550793
553882,2025,0.286,0.2737965371944629,-0.01220346280553708
578428,2025,0.294,0.28115712624283795,-0.012842873757162032
670224,2025,0.345,0.33180149015449006,-0.01319850984550991
621043,2025,0.402,0.38871151389917724,-0.013288486100822783
668670,2025,0.333,0.3196563184653644,-0.01334368153463561
677588,2025,0.355,0.3414210852265019,-0.013578914773498096
668885,2025,0.365,0.35140281606331486,-0.013597183936685131
666139,2025,0.366,0.3523600905929536,-0.013639909407046402
693307,2025,0.425,0.41132968735445136,-0.013670312645548632
695681,2025,0.37,0.3562517834063434,-0.013748216593656604
680777,2025,0.397,0.3827520817677172,-0.01424791823228283
570482,2025,0.326,0.3115317943562531,-0.014468205643746901
683011,2025,0.391,0.3761009797375115,-0.014899020262488516
457705,2025,0.367,0.35176953679170164,-0.01523046320829835
621020,2025,0.417,0.4017355376871793,-0.015264462312820692
647351,2025,0.371,0.3557294564665295,-0.015270543533470515
661388,2025,0.399,0.3836788145726147,-0.015321185427385309
683766,2025,0.368,0.35235011030214686,-0.015649889697853137
687551,2025,0.35,0.3342926014681711,-0.015707398531828898
669364,2025,0.353,0.3371099997686028,-0.015890000231397194
688363,2025,0.366,0.3498488008477728,-0.01615119915222718
665923,2025,0.333,0.3167997693375598,-0.016200230662440196
692585,2025,0.348,0.33173197529626464,-0.01626802470373534
572191,2025,0.366,0.34963986664160634,-0.016360133358393647
502054,2025,0.37,0.3535542947544591,-0.016445705245540898
669701,2025,0.366,0.34930836378443936,-0.016691636215560635
673962,2025,0.39,0.37322745314951566,-0.01677254685048435
681460,2025,0.407,0.38914789074942474,-0.017852109250575232
690993,2025,0.413,0.3950054425591376,-0.01799455744086237
621512,2025,0.343,0.3247340691774295,-0.018265930822570553
518595,2025,0.343,0.32473275775199756,-0.01826724224800247
680728,2025,0.392,0.3735778923998928,-0.018422107600107207
663586,2025,0.428,0.40934709668792973,-0.018652903312070257
683227,2025,0.342,0.32314710843412087,-0.01885289156587916
665019,2025,0.434,0.41438431709843004,-0.019615682901569953
681393,2025,0.389,0.36884394054491115,-0.02015605945508886
694671,2025,0.431,0.41083702516443277,-0.020162974835567227
663368,2025,0.348,0.32773925136249166,-0.02026074863750832
502671,2025,0.403,0.3827302024763741,-0.0202697975236259
687637,2025,0.4,0.37967142734946413,-0.020328572650535892
455117,2025,0.327,0.3058710095628082,-0.021128990437191797
664728,2025,0.353,0.3318281498507734,-0.021171850149226568
686780,2025,0.363,0.3414367188419421,-0.02156328115805789
605137,2025,0.417,0.395272602446004,-0.021727397553995997
573262,2025,0.403,0.3811351117649534,-0.02186488823504662
683002,2025,0.438,0.414998953443744,-0.02300104655625601
807799,2025,0.388,0.3647504751072635,-0.023249524892736517
691594,2025,0.396,0.3726489978455032,-0.023351002154496814
666149,2025,0.327,0.3034738878349786,-0.02352611216502143
677800,2025,0.469,0.44537594547238724,-0.023624054527612737
691723,2025,0.388,0.3638980078313299,-0.024101992168670094
668804,2025,0.402,0.3775076335723503,-0.024492366427649737
663616,2025,0.404,0.3793127514652023,-0.0246872485347977
672515,2025,0.433,0.4081349308482978,-0.024865069151702168
571448,2025,0.377,0.35128139622133525,-0.02571860377866475
687859,2025,0.42,0.393929126520132,-0.026070873479867973
664023,2025,0.42,0.3938652650474965,-0.026134734952503458
694384,2025,0.389,0.3626000216518956,-0.026399978348104425
608385,2025,0.4,0.3731649692674815,-0.026835030732518528
672016,2025,0.372,0.3448480792916386,-0.02715192070836142
664702,2025,0.367,0.3397063353112505,-0.027293664688749497
681987,2025,0.383,0.3556965122815766,-0.02730348771842339
678882,2025,0.414,0.38669331758828135,-0.02730668241171863
545121,2025,0.383,0.35555507985063567,-0.027444920149364338
663993,2025,0.381,0.35347603130373423,-0.027523968696265777
681082,2025,0.391,0.3634498184093688,-0.027550181590631218
671732,2025,0.404,0.376258932744707,-0.027741067255293017
664059,2025,0.37,0.34194843774171835,-0.028051562258281648
664761,2025,0.409,0.38092376182821064,-0.028076238171789336
682626,2025,0.447,0.4182876996965505,-0.02871230030344951
605141,2025,0.406,0.3772157614295349,-0.028784238570465137
521692,2025,0.446,0.41697728636246567,-0.029022713637534336
681807,2025,0.363,0.3339300553453864,-0.0290699446546136
592663,2025,0.384,0.354640167664924,-0.029359832335075997
676914,2025,0.436,0.406420316051951,-0.029579683948048996
669224,2025,0.436,0.4063958694525708,-0.02960413054742922
802415,2025,0.345,0.3148859492787849,-0.03011405072121509
700246,2025,0.354,0.3233868542499368,-0.030613145750063187
690022,2025,0.337,0.3063133585843646,-0.03068664141563543
670097,2025,0.38,0.3490582971125841,-0.03094170288741588
642708,2025,0.436,0.4049861832557561,-0.031013816744243916
692216,2025,0.415,0.38392592918383145,-0.03107407081616853
681715,2025,0.438,0.4063082371932388,-0.031691762806761226
542303,2025,0.4,0.36829629817870085,-0.03170370182129917
656775,2025,0.391,0.35919726056976004,-0.03180273943023998
687957,2025,0.35,0.3180978848574034,-0.031902115142596554
608369,2025,0.487,0.45499289028198203,-0.032007109718017956
665966,2025,0.419,0.3869429099064323,-0.032057090093567664
669374,2025,0.278,0.2457496773086914,-0.03225032269130862
676475,2025,0.459,0.4263120399141988,-0.032687960085801215
676609,2025,0.347,0.3143094575247141,-0.032690542475285855
602104,2025,0.384,0.35109257356499635,-0.03290742643500366
668709,2025,0.404,0.3704915462769015,-0.03350845372309852
701350,2025,0.463,0.42908806240692154,-0.03391193759307848
666176,2025,0.485,0.45043796645558165,-0.034562033544418336
643289,2025,0.355,0.3204171091375731,-0.034582890862426885
680718,2025,0.454,0.41938215932532963,-0.034617840674670386
593428,2025,0.391,0.35625332703220924,-0.03474667296779077
694497,2025,0.392,0.35691021381278576,-0.035089786187214256
605170,2025,0.404,0.3684270034572629,-0.0355729965427371
677347,2025,0.381,0.3453715173914088,-0.035628482608591194
680757,2025,0.374,0.3382925722460178,-0.035707427753982224
641487,2025,0.37,0.33429218077300193,-0.03570781922699806
630105,2025,0.377,0.3412454653768625,-0.03575453462313749
657557,2025,0.373,0.3371150924358899,-0.03588490756411011
668930,2025,0.435,0.3990006070757935,-0.03599939292420651
677594,2025,0.474,0.4379792650905043,-0.0360207349094957
663538,2025,0.394,0.35791582596128463,-0.03608417403871539
642715,2025,0.421,0.3847503725055064,-0.036249627494493564
650489,2025,0.366,0.3297111800490485,-0.03628881995095151
686894,2025,0.436,0.3994794477474473,-0.036520552252552685
592518,2025,0.46,0.42327181789129675,-0.03672818210870327
656541,2025,0.412,0.3752407646809742,-0.03675923531902575
689414,2025,0.346,0.30911527087842444,-0.03688472912157553
671056,2025,0.464,0.4270449808275434,-0.03695501917245664
657757,2025,0.429,0.3919036529021474,-0.03709634709785259
456781,2025,0.337,0.2998330469132184,-0.03716695308678164
702332,2025,0.387,0.34982614959775954,-0.03717385040224047
642201,2025,0.406,0.3688049764854661,-0.03719502351453391
700250,2025,0.499,0.4612946426529404,-0.0377053573470596
676059,2025,0.457,0.41876321267225186,-0.038236787327748156
683146,2025,0.435,0.3963078993345413,-0.038692100665458695
665489,2025,0.467,0.42775501591427545,-0.03924498408572458
665742,2025,0.525,0.48531038904985074,-0.03968961095014928
680977,2025,0.422,0.38176163745796454,-0.040238362542035444
643396,2025,0.334,0.29353073359965215,-0.04046926640034787
700932,2025,0.455,0.4141922374791638,-0.04080776252083623
622534,2025,0.316,0.27496435867636126,-0.04103564132363874
691785,2025,0.402,0.36092963123220057,-0.04107036876779946
607043,2025,0.436,0.39455527373379384,-0.041444726266206156
805249,2025,0.411,0.36951392462621274,-0.041486075373787235
672580,2025,0.449,0.4074170070652594,-0.041582992934740604
691777,2025,0.379,0.3373434812099967,-0.041656518790003316
645302,2025,0.33,0.2880735462041329,-0.041926453795867125
656305,2025,0.43,0.38800198389750085,-0.04199801610249915
664770,2025,0.407,0.36492458005271106,-0.04207541994728892
682829,2025,0.44,0.39759974426602723,-0.04240025573397277
663968,2025,0.368,0.32547773044511635,-0.04252226955488364
695391,2025,0.342,0.2992666832660722,-0.04273331673392783
687263,2025,0.474,0.4311426031267252,-0.04285739687327478
701538,2025,0.457,0.41413386871644275,-0.04286613128355726
642133,2025,0.443,0.3995356148731023,-0.04346438512689771
679529,2025,0.456,0.41236805219951084,-0.04363194780048918
672761,2025,0.43,0.3863073508484404,-0.04369264915155957
669743,2025,0.385,0.3406652677543242,-0.0443347322456758
624585,2025,0.387,0.3421234333664419,-0.0448765666335581
596115,2025,0.433,0.38767147618589093,-0.04532852381410907
670223,2025,0.383,0.33762236288011255,-0.04537763711988746
572233,2025,0.421,0.37555690356339466,-0.045443096436605324
668227,2025,0.426,0.3804953440838093,-0.045504655916190684
605131,2025,0.286,0.24031400997772914,-0.045685990022270834
695578,2025,0.475,0.4292308271885515,-0.04576917281144849
543510,2025,0.431,0.3851371083161679,-0.04586289168383212
686948,2025,0.469,0.4224454281115638,-0.04655457188843615
669236,2025,0.447,0.40034139730472196,-0.04665860269527805
683083,2025,0.402,0.35457295308084164,-0.04742704691915839
691718,2025,0.481,0.43307162347762207,-0.04792837652237791
666158,2025,0.374,0.3257626912566607,-0.04823730874333931
663757,2025,0.464,0.4156165159791588,-0.04838348402084125
642731,2025,0.37,0.32157107646950867,-0.04842892353049133
669016,2025,0.443,0.3937342818234352,-0.04926571817656483
595879,2025,0.398,0.3486573225025642,-0.049342677497435816
676391,2025,0.398,0.3483581709277945,-0.049641829072205546
808982,2025,0.407,0.35725353481265454,-0.049746465187345434
571657,2025,0.365,0.3150795961412843,-0.04992040385871571
677951,2025,0.501,0.4509101829985565,-0.05008981700144349
641584,2025,0.382,0.3316998362024136,-0.050300163797586395
678894,2025,0.362,0.31167882757682913,-0.05032117242317086
666971,2025,0.418,0.3675964186805853,-0.05040358131941469
686527,2025,0.481,0.4299067166493361,-0.051093283350663876
